date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:44:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2013:44:42%20GMT	http://c.s-microsoft.com/static/fonts/segoe-ui/west-european/normal/latest.woff2	C:/Users/mrlun/3D%20Objects/smlwiki/c.s-microsoft.com/static/fonts/segoe-ui/west-european/normal/latest.2a.delayed	(from https://smlwiki.com/menu/)
08:44:44	34052/34052	---M--	200	added ('OK')	font/woff2	etag:%22588d483e9c7d51:0%22	https://c.s-microsoft.com/static/fonts/segoe-ui/west-european/normal/latest.woff2	C:/Users/mrlun/3D%20Objects/smlwiki/c.s-microsoft.com/static/fonts/segoe-ui/west-european/normal/latest.woff2	(from https://smlwiki.com/menu/)
08:44:44	93140/93140	---M--	200	added ('OK')	font/woff2	date:Wed,%2002%20Apr%202025%2003:28:47%20GMT	https://smlwiki.com/global/IKNOWAGHOST.woff2	C:/Users/mrlun/3D%20Objects/smlwiki/smlwiki.com/global/IKNOWAGHOST.woff2	(from https://smlwiki.com/menu/)
08:44:45	102976/102976	---M--	200	added ('OK')	font/woff2	date:Sat,%2030%20Nov%202024%2004:10:58%20GMT	https://nez.fyi/g-assets/FixedsysExcelsiorIIIb.woff2	C:/Users/mrlun/3D%20Objects/smlwiki/nez.fyi/g-assets/FixedsysExcelsiorIIIb.woff2	(from https://smlwiki.com/menu/)
08:44:45	5128/5128	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202025%2003:28:47%20GMT	https://smlwiki.com/global/logo.png	C:/Users/mrlun/3D%20Objects/smlwiki/smlwiki.com/global/logo.png	(from https://smlwiki.com/menu/)
08:44:45	9459/9459	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2003:28:47%20GMT	https://smlwiki.com/achievements/view	C:/Users/mrlun/3D%20Objects/smlwiki/smlwiki.com/achievements/view.html	(from https://smlwiki.com/menu/)
08:44:45	7838/7838	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Apr%202025%2003:28:47%20GMT	https://smlwiki.com/menu/housel.jpg	C:/Users/mrlun/3D%20Objects/smlwiki/smlwiki.com/menu/housel.jpg	(from https://smlwiki.com/menu/)
08:44:46	11434/11434	---M--	200	added ('OK')	image/webp	date:Wed,%2002%20Apr%202025%2003:28:47%20GMT	https://smlwiki.com/menu/houser.webp	C:/Users/mrlun/3D%20Objects/smlwiki/smlwiki.com/menu/houser.webp	(from https://smlwiki.com/menu/)
08:44:46	298/298	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202025%2003:28:47%20GMT	https://smlwiki.com/menu/cursorclick.png	C:/Users/mrlun/3D%20Objects/smlwiki/smlwiki.com/menu/cursorclick.png	(from https://smlwiki.com/menu/)
08:44:46	298/298	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202025%2003:28:47%20GMT	https://smlwiki.com/menu/houses.png	C:/Users/mrlun/3D%20Objects/smlwiki/smlwiki.com/menu/houses.png	(from https://smlwiki.com/menu/)
